lat0,lon0,lat1,lon1,lat2,lon2,lat3,lon3,Fe,Ti,Ca,Si,Al,Mg,Na,O,chi2
-85.4649,-74.7092,-89.1499,51.5877,-89.9144,-70.3933,-85.9976,-64.8928,3.399660870280957,5.521930856044344,19.999744807093304,13.209117482725064,7.754192159265734,0.115353847499267,4.999999977091333,45.0,2.404346
-85.8702,-74.7068,-88.8625,68.2121,-89.6809,103.953,-86.3961,-63.7982,6.542662233982238,8.868367394132994,19.999990673885097,9.129400116737145,5.439799894295103,0.0197797911367854,4.999999895830642,45.0,2.002518
-86.2751,-74.6978,-88.5196,77.6799,-89.2765,104.65,-86.7924,-62.4268,2.4775479876347783,3.2595438614654246,19.999997968848543,14.465966248327945,9.79694547328016,1.1036604325426345e-06,4.999997356782718,45.0,1.64019
-82.7568,104.453,-88.1516,83.4848,-88.872,104.836,-83.3218,110.164,7.196294268221198,19.6096022452988,5.0163951157425695,0.0982004557600646,19.99992260136192,1.1128775331747072,1.9667077804407465,45.0,1.895817
-82.3525,104.493,-87.771,87.3288,-88.4677,104.914,-82.9191,109.878,19.99925886203733,3.858731069464574,7.407971814008682,0.7672200951000292,19.999999985504605,1.2700696940231284,1.69674847986165,45.0,1.974168
-80.3312,104.642,-85.8001,95.827,-86.4451,105.047,-80.9039,108.829,7.707091981699985,11.325452380394218,11.587614855488727,0.2557290113006161,19.99999479856133,0.6824479080740389,3.441669064481084,45.0,1.504939
-79.927,104.665,-85.4004,96.6473,-86.0404,105.057,-80.5007,108.672,3.741091329016506,6.019999093614512,19.990619213612472,2.475600244635146,19.99998495025658,0.3019271600606699,2.470778008804117,45.0,1.383342
-79.1183,104.704,-84.5989,97.9214,-85.2313,105.069,-79.6939,108.395,5.542237132347043,14.776951453703042,16.36818638475045,0.0129803300795572,15.85718269774833,0.2563256271854504,2.1861363741861317,45.0,1.586816
-77.9052,104.753,-83.3927,99.2491,-84.0174,105.077,-78.4834,108.051,1.2295428477032933,10.893531984148227,19.17354579470132,0.5057601943520638,19.22619892336675,0.1583041245127161,3.8131161312156303,45.0,1.780283
87.6895,-92.1395,82.2627,-76.0656,82.8176,-70.8899,88.3579,-75.8511,1.0000022534354702,1.0051492029218676e-06,5.000003998200323,22.534255331541715,17.416810931717873,6.3750088706309205,2.6739176093245027,45.0,1.605805
87.2983,-89.6614,81.8568,-76.0292,82.4134,-71.126,87.9524,-75.7583,1.030400946996566,0.0205538186101119,19.989142778137943,16.10967579277316,9.492259801003897,4.379225958602721,3.9787409038755994,45.0,1.599577
86.9032,-87.8115,81.4509,-75.9964,82.0092,-71.3383,87.5469,-75.6958,1.5364391672280988,0.6140913801595506,19.998217165324967,15.30495566658901,8.938734299381291,3.9418136141102527,4.665748707206832,45.0,1.463233
86.5057,-86.3824,81.0452,-75.9667,81.6051,-71.5303,87.1414,-75.6525,1.715178913447421,0.8889232344579352,19.999887706856672,15.537372796339652,8.948769586746423,3.66480993630055,4.245057825851345,45.0,1.74288
86.1064,-85.2466,80.6394,-75.9395,81.2008,-71.7047,86.7359,-75.6203,3.5893646197942437,2.880248917855156,19.99999999239817,13.429917806387609,7.648571276653016,2.510566684239177,4.941330702672639,45.0,1.975604
85.7057,-84.3205,80.2335,-75.9145,80.7964,-71.8636,86.3302,-75.5934,3.984676334875028,4.176048477033827,19.99999984319211,12.853894359423409,7.059861734426079,1.9255192545656288,4.9999999964839255,45.0,2.43433
85.3043,-83.5553,79.8278,-75.8917,80.392,-72.0094,85.9249,-75.5752,5.649784756694985,6.164374421006423,19.99993255645375,10.407624839866912,6.104377416918402,1.6739060531234753,4.999999955936046,45.0,2.529607
84.9022,-82.9107,79.422,-75.8704,79.9876,-72.1432,85.5195,-75.5601,1.973938278684351,2.314416556708806,19.999997335939767,14.430189018922915,8.961127945272459,2.320330868139283,4.99999999633242,45.0,2.439049
84.4994,-82.3604,79.0163,-75.8508,79.5832,-72.2667,85.114,-75.5477,4.003196525542519,4.437953461266794,19.999962031631544,12.518138371691336,7.282838111143154,1.757911920108432,4.999999578616216,45.0,2.625877
84.0962,-81.8842,78.6106,-75.8323,79.1788,-72.3807,84.7086,-75.5356,3.857206945939261,4.457739189714151,19.999999661204736,12.440072774138656,7.38897032674553,1.8560113415413635,4.999999760716301,45.0,2.676765
83.6927,-81.4714,78.2049,-75.8155,78.7744,-72.4869,84.3033,-75.5285,2.202046759654541,2.6336295450743545,19.999999603592208,13.664026735189909,9.090012878574129,2.410284480534413,4.999999997380433,45.0,2.790649
83.2889,-81.1076,77.7992,-75.7997,78.37,-72.5856,83.8979,-75.5217,5.185085964093424,5.218141872294881,19.99998806431673,10.542655117801615,7.11701353314013,1.937116728494384,4.999998719858827,45.0,2.71623
82.885,-80.786,77.3936,-75.7848,77.9656,-72.6777,83.4927,-75.5164,1.53196062258087,0.9592181821841854,19.99999809545477,13.666063816355518,10.666662277681272,3.176097395516836,4.999999610226548,45.0,2.640321
82.4807,-80.4982,76.9879,-75.7708,77.5612,-72.7637,83.0873,-75.511,7.628980995291,5.95214056783437,19.999999830219704,8.35481722048931,6.9284792349317605,2.527546137691701,3.6080360135421614,45.0,2.319666
82.0762,-80.24,76.5823,-75.7577,77.1568,-72.8445,82.682,-75.5065,1.0005684184600692,0.0001647172695168,19.999960415572986,14.474683336462846,11.157250181044027,3.813095418857267,4.5542775123333,45.0,2.149785
81.6717,-80.0074,76.1765,-75.7457,76.7522,-72.9203,82.2768,-75.5032,4.174170127988159,3.213023785321739,19.99990920696252,10.960880129008729,9.626511893922007,3.3697222612802435,3.6557825955166,45.0,1.947773
81.2671,-79.7965,75.771,-75.7339,76.3479,-72.9916,81.8715,-75.5004,1.0000000500179242,1.1301053328755465e-06,19.93690499736498,14.509298645380769,11.395884885429853,4.419646047172231,3.7382642445289114,45.0,1.841481
79.6473,-79.1186,74.1489,-75.693,74.7308,-73.2388,80.2507,-75.4923,3.3229086657472213,3.532633630682043,19.99999838980307,11.877239520145224,8.47996219458527,4.02871160232247,3.7585459967146977,45.0,2.267251
79.2423,-78.9813,73.7434,-75.6842,74.3265,-73.2929,79.8455,-75.491,2.7776108767853342,2.327627540469841,19.99993485760977,13.50187455393258,8.252825951409465,3.9944715912363926,4.145654628556618,45.0,2.681152
78.8371,-78.8544,73.338,-75.6756,73.9223,-73.344,79.4404,-75.4903,1.0975761415109957,0.0913733008708478,19.999984973980634,15.565331527832,9.547148813274005,4.377689439143368,4.3208958033881375,45.0,2.957371
78.432,-78.7364,72.9325,-75.6675,73.5181,-73.3927,79.0353,-75.4897,1.0672609268840156,0.0924772191881471,19.99999877750985,15.417339240662088,9.58508655108787,4.292885058103471,4.544952226564552,45.0,3.333738
64.6433,-77.0049,59.7745,-76.7843,59.1596,-75.5108,65.2737,-75.5269,5.721127275637398,5.193505079186014,19.999989646386872,10.523557215622477,6.751677079812655,4.485612048246811,2.324531655107785,45.0,3.050514
64.2377,-76.9831,59.3688,-76.7695,58.7551,-75.508,64.8694,-75.5288,2.7236781461245503,1.5999986577265215,19.99999029048891,13.809281139259651,9.02900347233624,5.417429294899454,2.4206189991646685,45.0,2.769678
55.9762,-75.5766,50.4401,-76.527,49.8579,-75.4542,55.3645,-74.414,1.129368448372094,1.965597509249604e-06,5.584941460058126,22.598902083040883,14.39856803605827,7.751039069577647,3.5371789372954723,45.0,2.847317
55.5721,-75.579,50.0341,-76.519,49.4537,-75.452,54.962,-74.4248,1.230927959055074,1.29392711901137e-06,5.072880753514928,22.848008944665025,14.550075955873472,7.881811197457561,3.416293895506814,45.0,2.71224
55.1681,-75.5816,49.6281,-76.511,49.0496,-75.4498,54.5596,-74.4355,1.0000490784783067,1.2907256970415105e-06,5.000205398942332,18.62026954600431,18.032645020105168,8.96326230958557,3.38356735615862,45.0,3.229974
54.7641,-75.584,49.2221,-76.5032,48.6455,-75.4475,54.1571,-74.4458,1.0000007105946016,2.082570880179163e-06,5.000000027270508,18.20051436213795,18.304234059410067,9.084950436626768,3.41029832138922,45.0,3.268265
-44.489,-76.6086,-50.0373,-75.7493,-49.4133,-74.689,-43.8968,-75.6095,1.0015578118750033,1.0009135113603145e-06,6.581849119415878,22.108521958192934,16.78671564697111,5.608630945727564,2.912723516904,45.0,2.069213
-47.7258,-76.6673,-53.2587,-75.732,-52.6208,-74.6201,-47.1175,-75.6317,1.0001412357804866,1.0787893925336318e-06,6.230675034590847,20.846231119780786,17.7556073923887,5.57698635943084,3.5903577792389427,45.0,1.942569
-48.5349,-76.6834,-54.064,-75.7275,-53.423,-74.6005,-47.9229,-75.6372,1.0000139128259191,5.4191733845812354e-06,5.000088208077736,21.64564025907862,17.930469374742245,5.760216965084124,3.663565861017977,45.0,1.977337
-48.9394,-76.6917,-54.4667,-75.7251,-53.8241,-74.5903,-48.3256,-75.64,1.0001024863254984,1.3952075407552214e-06,5.000001509046344,22.220385026511835,17.54171570761434,5.484954462953697,3.752839412340751,45.0,1.734654
-49.3437,-76.6999,-54.8693,-75.7227,-54.2253,-74.5798,-48.7282,-75.6424,1.1710986622625863,2.8268256050992388e-05,5.000007961239206,21.121630309152152,18.27675192596345,5.591346768607258,3.839136104519293,45.0,1.853758
-49.7482,-76.7085,-55.2721,-75.7204,-54.6266,-74.5692,-49.131,-75.6452,1.1348991395078682,1.195786322888767e-05,5.000000094644147,20.89097856900301,18.473553706098176,5.919659251054625,3.580897281828953,45.0,1.942763
-50.9617,-76.7354,-56.4801,-75.7129,-55.8304,-74.5352,-50.3395,-75.6533,1.000001161462475,1.0415779669475142e-06,5.000000051951662,22.47192443504079,17.788603408497803,5.8829876152478,2.856482286221506,45.0,1.84371
-51.366,-76.7445,-56.8828,-75.7103,-56.2317,-74.5233,-50.7423,-75.6558,1.0000333642952055,1.142420919632654e-06,5.000000000382869,22.50630224514046,17.86546477184838,5.950982866195,2.677215609717176,45.0,1.850302
-51.7704,-76.7538,-57.2855,-75.7078,-56.6331,-74.511,-51.1451,-75.6581,1.000000052402305,1.5260326776906776e-06,5.000019431411226,21.73333281545318,18.25331712474911,5.983530995937559,3.0297980540139435,45.0,1.799469
-52.1748,-76.7636,-57.6884,-75.7054,-57.0345,-74.4987,-51.5479,-75.6609,1.000020589981742,1.0067513843043892e-06,5.000001397195598,21.42666466399389,18.29519850091614,5.84628268145055,3.4318311597107,45.0,1.687319
-56.6219,-76.8835,-61.4719,-77.0555,-62.119,-75.673,-55.9805,-75.6875,1.0005007003218958,1.6575578562494364e-06,6.112979264074141,22.014503248939207,17.357194592018285,5.098038782205112,3.4167817548835147,45.0,1.363655
-60.8186,-75.7142,-66.3203,-77.2959,-66.9538,-75.6269,-61.4523,-74.3333,1.0001503764328386,1.068635029461181e-06,5.000000065184237,24.395448855838552,16.72224485756314,5.8340017169099925,2.048153059436218,45.0,1.716947
-61.2218,-75.7163,-66.7243,-77.3205,-67.3568,-75.6224,-61.8541,-74.3155,1.000137378303866,1.0058640602148406e-06,5.000008912932084,22.856429452167987,17.24702956975676,6.140226424526772,2.75616725644848,45.0,1.354852
-61.6251,-75.7186,-67.1284,-77.3462,-67.7599,-75.6179,-62.2559,-74.2973,1.0000110248550855,2.039337951553668e-05,5.000000579787923,23.28071236013598,16.97151099683253,5.925389194763821,2.8223554502451487,45.0,1.227281
-62.0285,-75.7206,-67.5324,-77.3725,-68.1629,-75.613,-62.6578,-74.2781,1.0000005566022292,1.4156342780150752e-06,5.000004354606793,22.90528289190024,17.2566582334432,5.810766596714512,3.0272859510987424,45.0,1.21817
-62.4318,-75.7224,-67.9364,-77.3997,-68.5659,-75.6079,-63.0597,-74.2582,1.1607094314987163,2.200675444254373e-06,5.000000283389518,21.29433876362046,18.522109887569417,6.120116137087585,2.902723296158854,45.0,1.404794
-62.8351,-75.7244,-68.3404,-77.4279,-68.969,-75.6027,-63.4616,-74.2379,1.0002611573277205,1.0052013053849791e-06,5.000001004028926,21.81015264303292,18.32634588808906,5.937278250643199,2.925960051676854,45.0,1.49211
-63.2386,-75.7266,-68.7443,-77.4571,-69.372,-75.5972,-63.8637,-74.217,1.006656691354353,1.0000614174138832e-06,5.000007146369801,21.93911608143823,18.07969182178325,5.717064730690059,3.257462528302895,45.0,1.468786
-65.2556,-75.7362,-70.764,-77.6223,-71.3876,-75.5671,-65.8739,-74.1005,1.0261643960736209,7.65087900160586e-06,5.000027183726111,21.25296591009723,18.629691149816725,5.95555130363274,3.1355924057745743,45.0,1.605918
-65.6589,-75.7376,-71.1679,-77.6593,-71.7907,-75.5601,-66.2759,-74.0742,1.000131349589285,1.794866158474353e-05,5.00000014234228,22.607919665660347,17.405224994689583,5.826778520239319,3.159927378817597,45.0,1.428173
-66.0624,-75.7396,-71.5716,-77.697,-72.1937,-75.552,-66.6781,-74.0475,1.0000032428110657,1.1617176157979807e-06,7.93727725109003,22.098852532891613,15.53297700942898,5.389023203899489,3.041865598161205,45.0,1.37645
-66.466,-75.7418,-71.9755,-77.7379,-72.597,-75.5449,-67.0803,-74.02,6.505273669281721,19.999634476554878,5.000385386440895,10.309067592735914,7.765799501960199,3.258172629599096,2.1616667434273005,45.0,1.454584
-66.8695,-75.7436,-72.3795,-77.7804,-73.0002,-75.5372,-67.4825,-73.9912,1.5067539845343338,19.97361485049341,6.679239761249984,11.886388230930152,8.805463959156887,3.644293281017322,2.504245932617919,45.0,1.521764
-67.273,-75.7453,-72.7833,-77.825,-73.4034,-75.5293,-67.8848,-73.9611,1.1779435773985447,19.02091815294533,8.904022784830143,11.635528109885172,8.337487185386657,3.4938487045566577,2.430251484997501,45.0,1.394071
-67.6766,-75.7471,-73.1872,-77.8716,-73.8067,-75.5209,-68.2871,-73.93,1.3252789057997327,19.90512017106682,8.479168214632029,11.456308515449166,8.092076571595396,3.3180454437280766,2.424002177728789,45.0,1.43023
-68.0801,-75.7487,-73.591,-77.92,-74.2099,-75.5115,-68.6894,-73.8975,1.7914084765148786,19.999909490174147,5.000006130959678,12.918526202298835,9.071923694136776,3.595516134065146,2.622709871850534,45.0,1.438528
-68.4838,-75.7509,-73.9949,-77.9714,-74.6132,-75.5023,-69.0918,-73.8642,1.3888355004161896,19.8369917408431,8.66750936371946,11.568241309108004,8.087990384056287,3.1750759569469915,2.275355744909962,45.0,1.375164
-68.8873,-75.7519,-74.3987,-78.025,-75.0165,-75.4922,-69.4941,-73.8284,1.0000000844405414,5.8202718723856295,17.459536509633143,14.929201767382937,9.56998406846511,3.33981632295102,2.881189374741623,45.0,1.416255
-69.2909,-75.7539,-74.8024,-78.0811,-75.4197,-75.4812,-69.8965,-73.7921,1.0000029820258192,6.42811298395629,17.214716327766467,14.716748237643742,9.403522915582355,2.970983203039625,3.265913349985692,45.0,1.503325
-69.6946,-75.7555,-75.2062,-78.1408,-75.823,-75.4701,-70.2989,-73.7539,1.000005539353678,1.5248469865411975,19.580288649373696,16.57331144562471,9.921605495701282,3.0881476239443564,3.3117942594610783,45.0,1.516488
-70.0983,-75.7573,-75.61,-78.2043,-76.2264,-75.4588,-70.7014,-73.7143,1.00244530937433,19.834720894473424,9.249056691176254,11.766553670538883,7.5390761079532895,2.2098868002057896,3.398260526278032,45.0,1.672173
-70.5019,-75.7587,-76.0137,-78.2709,-76.6297,-75.4462,-71.1038,-73.6725,1.3627114932405406,19.358070025547992,13.074460113046555,9.896330774779784,6.602855977647885,2.0431784106680144,2.6623932050692383,45.0,1.654644
-70.9055,-75.7591,-76.4174,-78.3412,-77.033,-75.4328,-71.5062,-73.6279,1.4253847742509516,19.78132456580268,13.476640353192415,9.361238536220313,6.528112192952163,1.955175258305642,2.4721243192758324,45.0,1.498181
-71.3092,-75.7609,-76.821,-78.4152,-77.4363,-75.418,-71.9087,-73.5827,1.148432904837661,7.2370282748446195,19.998643624117648,12.164097397954862,8.755125372525802,2.9981069745806512,2.698565451138747,45.0,1.471141
-71.713,-75.7626,-77.2247,-78.495,-77.8397,-75.4032,-72.3113,-73.5351,1.0000020986666385,7.704838124176373,19.81032281666917,11.772328997776754,9.074182403464324,3.0136988852716966,2.624626673975051,45.0,1.467801
-72.1167,-75.7643,-77.6284,-78.5802,-78.2431,-75.3875,-72.7138,-73.4854,2.694436667832353,1.5207515228872297,19.99999996195816,14.003751680506925,10.437515410247494,3.2979302814328246,3.0456144751350087,45.0,1.381072
-76.155,-75.7736,-81.6628,-79.876,-82.278,-75.1338,-76.7401,-72.8099,1.0124699183710448,0.0003120073342736,5.000000293171464,20.382281733946087,19.32530752214437,4.4246978095531,4.854930715479655,45.0,1.385893
-76.559,-75.7745,-82.0659,-80.0787,-82.6817,-75.0936,-77.1428,-72.7189,1.000000190449332,1.0109654376973923e-06,13.28203168390886,14.803864524996484,17.03057861083137,3.883524036684255,4.999999942164259,45.0,1.293776
-76.9629,-75.7755,-82.4648,-80.334,-83.0815,-75.0847,-77.5454,-72.6219,2.5835118821588163,0.2466662629712873,19.997599128706444,12.100849007359898,12.911324718117832,3.363365254406953,3.796683746278771,45.0,1.396184
-78.1749,-75.7764,-83.6759,-81.154,-84.2952,-74.8857,-78.7535,-72.287,1.2262966758691354,0.1239483071949671,19.99996193269793,14.07779620149563,11.938125039272167,4.785713651162832,2.8481581923073445,45.0,1.463935
-78.579,-75.7766,-84.0792,-81.5032,-84.6997,-74.8008,-79.1561,-72.1587,1.470541518371571,0.3190312611465856,19.99999907192625,13.52022159510112,12.2052775481869,4.670354304889311,2.8145747003782686,45.0,1.577223
-78.983,-75.7762,-84.4816,-81.9085,-85.1037,-74.7082,-79.5587,-72.0199,3.5457056323596152,1.5075901982636375,19.999997477494777,12.826665564602706,10.848649085730196,3.9149729826122392,2.3564190589368343,45.0,1.6592
-79.387,-75.7758,-84.8834,-82.3802,-85.5074,-74.6024,-79.9612,-71.87,1.080794060578183,0.0131384893464583,19.9999989600194,14.887293817019328,11.952799244913846,3.71021105754173,3.3557643705810487,45.0,1.633174
-79.7911,-75.7753,-85.2847,-82.9334,-85.911,-74.4773,-80.3637,-71.7075,2.409551370302193,0.4535445442103686,19.999905978669503,14.79415259267138,11.812101946064276,3.129311478692969,2.401432089389313,45.0,1.710731
-80.195,-75.7729,-85.6854,-83.5898,-86.3146,-74.3251,-80.7661,-71.5291,1.2622805017223513,0.2683985482463972,19.99999994916792,14.666908653213824,12.160448408997032,3.2697759787241547,3.372187959928322,45.0,1.628832
-80.5992,-75.7724,-86.0855,-84.3802,-86.7182,-74.1353,-81.1686,-71.3363,1.239079867027684,0.5707315899630923,19.999988909497407,13.94446849252607,12.6865323052858,4.123823660186948,2.4353751755129927,45.0,1.661958
-81.0034,-75.7709,-86.4847,-85.3501,-87.1218,-73.892,-81.5709,-71.1243,1.0121677349392948,0.0001502242839895,19.999419514870738,13.663195546206154,12.669748914903678,4.024246842565311,3.631071222230837,45.0,1.617485
-81.4076,-75.7699,-86.8827,-86.5676,-87.5254,-73.5688,-81.9732,-70.8915,1.2754338625602055,0.000114598708703,19.979175713943665,13.115022774576104,13.213442598231476,4.572928124946503,2.843882327033343,45.0,1.710037
-81.8079,-75.7981,-87.2788,-88.1403,-87.9288,-73.1194,-82.372,-70.6691,1.8596675495636776,0.005519811173287,10.027023667813678,15.074379945296528,19.813942256567906,5.644549940439419,2.574916829145504,45.0,1.715307
-82.2119,-75.7979,-87.6722,-90.2464,-88.3322,-72.4522,-82.7739,-70.385,5.901758724265436,2.764397584917756,5.000002097922176,13.359782663998615,19.999997185091043,6.167339814224121,1.8067219295808523,45.0,1.670795
-83.8331,-75.7478,-89.1399,-117.96,-89.889,-12.1371,-84.3833,-68.7821,4.676328144981082,7.1067393733697735,5.000531868048465,14.121870171312196,19.999323317301965,4.0951434343881,6.369059842220817e-05,45.0,1.501373
-85.4502,-75.7128,-89.1562,49.4533,-89.8982,-68.363,-85.9819,-65.9645,6.325671182457589,10.40346251831342,5.0000045306488285,9.795766762949723,19.99999994317718,3.4750937807523083,1.2817009463988307e-06,45.0,1.813552
-85.8545,-75.6989,-88.8731,66.4809,-89.6961,101.572,-86.3793,-64.8712,7.689294649732634,11.734002521317612,5.000024720910318,7.286893089189874,19.999999628104277,3.289783719923896,1.670821389825134e-06,45.0,2.299592
88.0637,87.0848,86.8192,-78.2635,87.3356,-64.4624,88.7082,108.116,7.371355929622448,10.731578704214678,5.000000002515887,5.931734126888088,19.999999975170848,4.345709869277326,1.6196213923107223,45.0,2.261068
88.4489,82.8001,86.4135,-78.0559,86.9378,-66.0316,89.113,110.181,2.8925156151810665,15.489544757990243,5.381069088707531,3.502314733525367,19.999999911661003,6.981577395751481,0.7529784971833099,45.0,2.067376
88.8193,75.7969,86.0077,-77.8894,86.5382,-67.2385,89.514,115.704,1.4738305753902563,14.714817724506208,5.000000832824363,3.883114653615252,19.999998788882856,6.872523657665812,3.055713767115258,45.0,1.882609
84.994,-84.2111,79.516,-76.9803,80.0841,-73.2118,85.6155,-76.7219,1.0000002797233154,1.0006950222633476e-06,5.0000001100140885,19.815613996134857,19.558917706755107,7.91023041841178,1.7152364882658353,45.0,1.91626
73.6643,-78.9013,68.1667,-76.6857,68.7705,-74.9152,74.2758,-76.5964,1.0000031710634425,1.001553026130777e-06,5.000109121178912,22.69881271473993,16.360132395505527,8.089223912748192,1.8517176832109732,45.0,1.93733
73.259,-78.8459,67.7618,-76.6805,68.367,-74.9432,73.8711,-76.5968,1.0000008961281122,1.1982740538311018e-06,5.000003425000976,23.04418463592414,15.866542347930611,7.929448910226321,2.1598185865157835,45.0,1.858513
72.8536,-78.7932,67.3567,-76.6756,67.9633,-74.9702,73.4665,-76.5972,1.0000025400939931,2.570488752191914e-06,5.00000001478731,22.564273864637897,16.60871194350929,7.796244492123087,2.030764574359672,45.0,2.019401
72.4482,-78.7429,66.9517,-76.6708,67.5597,-74.9962,73.0618,-76.5977,1.0000001352443728,1.0414952860078824e-06,5.000000473134542,23.38954514649308,16.336699531990885,7.859406239586792,1.414347432055043,45.0,2.054065
72.0428,-78.6952,66.5467,-76.666,67.1562,-75.0212,72.6572,-76.5984,1.3888925723485883,0.0002417617175906,16.256311975722138,16.995990722062743,12.300788998895817,6.466776129622545,1.5909978396305728,45.0,2.093566
71.6374,-78.65,66.1419,-76.6615,66.7528,-75.0455,72.2527,-76.5995,1.3627179123953836,0.1118847983238166,17.50262471985958,15.7775814839366,12.370249984750048,6.419567576751173,1.4553735239834045,45.0,2.027313
71.232,-78.6063,65.7368,-76.6569,66.3492,-75.0687,71.848,-76.6002,1.2095446688396638,1.0927133885769806e-06,16.87277460411045,16.385008716298216,12.530131634099414,6.582660344008586,1.4198789399302876,45.0,2.065622
70.8265,-78.5646,65.3319,-76.6528,65.9457,-75.0914,71.4434,-76.601,1.5900236148598217,0.1921243553544434,18.99763732655535,14.700442119086093,11.743302941486228,6.335404085687182,1.4410655569708877,45.0,2.119112
70.4211,-78.5249,64.9271,-76.6487,65.5424,-75.1134,71.039,-76.6021,1.4045245017406054,0.1279814401137707,19.78086088284018,14.113647487085274,11.794355098261624,6.112061377407861,1.6665692125506784,45.0,2.099465
70.0156,-78.4866,64.5221,-76.6446,65.1389,-75.1345,70.6343,-76.603,1.6433558516886788,0.5654098888060538,19.99999836161588,13.958967200689813,11.429373433613597,5.75531251217191,1.647582751414069,45.0,2.187796
69.2046,-78.415,63.7125,-76.6368,64.3323,-75.1748,69.8253,-76.6052,1.0000171127294406,2.738010681999107e-05,5.000006970327471,21.6712649915702,17.30141430072465,7.897803471703433,2.1294657728379827,45.0,2.472308
68.7991,-78.3814,63.3077,-76.6331,63.9291,-75.1941,69.4209,-76.6065,1.000005007451693,1.3251605048384168e-06,5.0000012668968505,21.208917993474472,17.365329813390435,8.045169185740352,2.3805754078856864,45.0,2.343092
67.1772,-78.2595,62.3107,-77.9843,61.6888,-76.6189,67.8032,-76.6118,1.0000005687731386,5.288259466883952,13.863206445401596,13.092093803382484,12.986224225127977,6.567094437599243,2.2031210528316123,45.0,2.282777
66.7717,-78.2319,61.9051,-77.9661,61.2842,-76.6156,67.3989,-76.6133,2.3323681347113485,1.6087774381491264,19.999990180515773,12.582309393955072,10.426476692340728,5.777929608371577,2.272148551956376,45.0,2.331714
66.3662,-78.205,61.4995,-77.9483,60.8794,-76.6123,66.9945,-76.6145,1.6290865864728965,0.6477706928453993,19.999947747644185,12.837050125667972,11.196869813078118,6.000554095948816,2.688720938342623,45.0,2.196238
65.9606,-78.1794,61.0939,-77.931,60.4748,-76.609,66.5901,-76.6162,1.993790949015766,0.6993611362293701,19.99999999999865,12.93323819928446,10.70500085563138,5.943182823228419,2.7254260366119465,45.0,2.374242
65.5552,-78.1548,60.6883,-77.9144,60.0701,-76.6059,66.1859,-76.6179,1.1948766544300924,1.0722297288333469,19.9999988339913,13.423045046322429,10.821738958937196,5.939238736714614,2.548872040771025,45.0,2.285145
65.1495,-78.1308,60.2827,-77.8982,59.6655,-76.6028,65.7814,-76.6194,1.0000001941113332,1.1723655812455302e-05,19.76764971826633,14.52922392813818,11.07489297123735,6.1217117568223465,2.506509707768641,45.0,2.207549
64.744,-78.1077,59.8771,-77.8827,59.261,-76.5999,65.3773,-76.6211,1.0624168921607955,0.046315831506157,19.999989707766275,14.508910422019696,10.724412075468193,5.91816468414814,2.7397903869307405,45.0,2.417874
64.3384,-78.0853,59.4716,-77.8675,58.8565,-76.5969,64.9729,-76.6227,1.3268204871258216,0.6693391439986545,19.999999686360315,14.086941407185392,10.321106148701425,5.8732248999242005,2.722568226704193,45.0,2.450099
63.9329,-78.0638,59.066,-77.8527,58.4521,-76.594,64.5687,-76.6244,1.4599989222145804,0.6340663181800478,19.999999688332935,14.41861565929321,10.04237471373407,5.803463837622913,2.6414808606222437,45.0,2.502552
63.5274,-78.043,58.6603,-77.8383,58.0475,-76.5911,64.1645,-76.6262,2.2843336833587977,1.0250881363071334,19.999999128083164,13.82316448448188,9.356511038481209,5.930601997431418,2.580301531856403,45.0,2.502287
63.7602,-76.6279,58.2547,-77.8244,57.6431,-76.5883,63.1227,-75.2309,1.0604329365386906,0.0585331091884609,19.99989008077705,15.31204075850104,9.51459812294706,6.4159844644483615,2.6385205275993253,45.0,2.43318
63.3562,-76.6298,57.849,-77.8108,57.2385,-76.5855,62.7198,-75.2486,1.237131027248612,0.2213290659362667,19.99999814627266,15.415247685132613,9.364942422722407,6.589773627127035,2.1715780255604105,45.0,2.357745
62.9519,-76.6315,57.4434,-77.7977,56.8341,-76.5828,62.3165,-75.2656,1.0002184843404385,3.5637529293621747e-06,19.513753437159817,15.88672727619536,9.383939436508175,7.0619700705411015,2.153387731502185,45.0,2.460627
62.5478,-76.6334,57.0378,-77.7849,56.4298,-76.5801,61.9135,-75.2822,1.695132215705232,0.8621011266751776,19.99985984406273,15.220176222026538,8.773592455916727,6.781984929323857,1.6671532062897303,45.0,2.422079
62.1436,-76.6352,56.6321,-77.7725,56.0254,-76.5774,61.5104,-75.2983,1.4693082556744963,0.3994051151485427,19.999990758201456,15.523223846653051,8.754158346899725,7.0694344497000765,1.784479227722645,45.0,2.461675
61.7395,-76.637,56.2265,-77.7604,55.6211,-76.5748,61.1075,-75.3139,1.8288647299853609,1.1674317386539568,19.99996809416237,14.703609758559937,8.631829043759533,6.834064837210155,1.8342317976686853,45.0,2.363868
61.3353,-76.6391,55.8207,-77.7483,55.2166,-76.5721,60.7045,-75.3293,1.0000030989423103,2.6338884976162355e-06,19.480293445492475,15.74761698306635,9.262543885559888,7.619326846821908,1.8902131062285743,45.0,2.24989
60.9312,-76.641,55.4151,-77.737,54.8124,-76.5696,60.3016,-75.3441,1.000116028306257,1.891517983275656e-06,19.500723334513136,15.702861015761188,9.281797427089437,7.825881752508119,1.6886185503038862,45.0,2.369539
